id,name,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
28320956,Guest suite in Vancouver · ★4.77 · 1 bedroom · 1 bed · 1 bath,111858301,,Riley Park,49.24938,-123.09775,Entire home/apt,92,1,199,2023-11-26,3.26,3,312,44,23-156634
28334569,Condo in Vancouver · ★4.90 · 1 bedroom · 2 beds · 1 bath,42525507,,Downtown Eastside,49.28016,-123.08505,Entire home/apt,170,2,171,2023-12-01,2.68,1,161,56,23-156681
28412613,Guest suite in Vancouver · ★4.75 · 1 bedroom · 1 bed · 1 bath,58880535,,Riley Park,49.24936,-123.10836,Entire home/apt,140,3,194,2023-11-12,3.05,1,122,42,22-156167
28444036,Guest suite in Vancouver · ★4.98 · 1 bedroom · 1 bed · 1 bath,51547880,,Grandview-Woodland,49.26558,-123.06377,Entire home/apt,147,4,211,2023-12-11,3.3,1,334,49,22-156404
28674567,Condo in Vancouver · ★4.90 · 2 bedrooms · 2 beds · 2 baths,206058087,,Downtown,49.27636,-123.13203,Entire home/apt,204,2,285,2023-11-26,4.5,1,212,62,23-156742
28697899,Home in Vancouver · ★4.91 · 3 bedrooms · 4 beds · 2 baths,158355272,,Renfrew-Collingwood,49.26035,-123.0538,Entire home/apt,303,1,420,2023-11-25,6.6,1,303,75,24-157543
28722542,Rental unit in Vancouver · ★4.76 · 2 bedrooms · 3 beds · 2 baths,216660685,,Downtown,49.28053,-123.10803,Entire home/apt,302,2,288,2023-11-12,4.54,1,132,54,23-156740
28760438,Guest suite in Vancouver · ★4.74 · 2 bedrooms · 3 beds · 1 bath,212146549,,Killarney,49.23149,-123.02698,Entire home/apt,109,6,68,2023-11-25,1.1,2,305,9,23-156689
28873745,Home in Vancouver · ★4.91 · Studio · 1 bed · 1 bath,217688368,,Mount Pleasant,49.26088,-123.08825,Entire home/apt,108,4,140,2023-10-28,2.24,1,73,22,23-156748
28910369,Condo in Vancouver · ★4.71 · 1 bedroom · 1 bed · 1 bath,216869949,,Downtown,49.27731,-123.13045,Entire home/apt,179,2,136,2023-11-26,2.15,1,255,32,23-156749
28934999,Loft in Vancouver · ★4.48 · 1 bedroom · 1 bed · 1 bath,19173967,,Downtown Eastside,49.28183,-123.10465,Entire home/apt,151,30,54,2023-10-30,0.86,1,365,9,Exempt
28955616,Condo in Vancouver · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,34679512,,Renfrew-Collingwood,49.23777,-123.03376,Private room,103,1,43,2023-12-01,0.68,1,84,15,23-222730
29038862,Condo in Vancouver · ★4.70 · 1 bedroom · 1 bed · 1 shared bath,125368592,,Downtown,49.2796,-123.12021,Private room,69,30,148,2023-08-29,2.35,6,358,11,19-162253
29131502,Rental unit in Vancouver · ★4.66 · 1 bedroom · 1 bed · 1 bath,86630698,,Downtown Eastside,49.28238,-123.08353,Entire home/apt,96,2,156,2023-10-31,2.5,1,159,26,22-156542
29149436,Home in Vancouver · ★4.63 · 1 bedroom · 2 beds · 1 private bath,127453218,,Hastings-Sunrise,49.28825,-123.04841,Private room,81,1,110,2023-12-12,1.77,3,64,14,23-156747
29177848,Home in Vancouver · ★4.61 · 1 bedroom · 1 bed · 1 shared bath,127453218,,Hastings-Sunrise,49.28987,-123.0492,Private room,79,1,109,2023-10-20,1.73,3,76,12,23-156747
29184741,Guest suite in Vancouver · ★4.90 · 1 bedroom · 1 bed · 1 bath,4121161,,Kitsilano,49.27672,-123.14587,Entire home/apt,144,3,286,2023-11-26,4.61,1,150,73,23-156528
29266447,Rental unit in Vancouver · ★4.85 · 1 bedroom · 2 beds · 1 bath,20655634,,Mount Pleasant,49.26089,-123.10111,Entire home/apt,158,10,91,2023-11-04,1.47,1,235,23,23-156613
29279647,Home in Vancouver · ★4.91 · 1 bedroom · 1 bed · 1 private bath,6888872,,Sunset,49.21456,-123.10065,Private room,129,2,46,2023-10-09,0.75,1,70,15,23-156739
29548839,Guest suite in Vancouver · ★4.89 · 1 bedroom · 1 bed · 1 bath,16887045,,Dunbar Southlands,49.253,-123.18431,Entire home/apt,175,1,192,2023-10-22,3.08,1,140,26,23-157614
29593493,Guest suite in Vancouver · ★4.56 · 1 bedroom · 1 bed · 1 bath,12260950,,West Point Grey,49.27239,-123.20732,Entire home/apt,300,3,54,2023-09-27,0.87,1,364,12,21-157389
29679599,Rental unit in Vancouver · ★4.95 · 4 bedrooms · 5 beds · 2 baths,183237585,,Mount Pleasant,49.26033134666716,-123.09334103504432,Entire home/apt,527,1,66,2020-03-15,1.18,1,101,0,23-227030
29765542,Home in Vancouver · ★4.49 · 1 bedroom · 1 bed · 1 shared bath,25074817,,West End,49.28054,-123.13063,Private room,60,30,39,2023-10-01,0.75,6,30,9,21157396
29826279,Guest suite in Vancouver · ★4.85 · 2 bedrooms · 3 beds · 1 bath,224353564,,Marpole,49.21615,-123.14643,Entire home/apt,140,2,144,2023-10-23,2.52,1,168,34,23-156850
29998069,Guest suite in Vancouver · ★4.81 · 2 bedrooms · 3 beds · 1 bath,195972182,,Riley Park,49.24196,-123.10166,Entire home/apt,147,5,31,2023-10-30,0.51,1,331,8,23-107205
30013824,Guest suite in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,17869926,,Riley Park,49.24779510498047,-123.09845733642578,Entire home/apt,156,14,11,2023-11-17,0.8,1,177,8,23-156611
30014538,Rental unit in Vancouver · ★4.41 · 1 bedroom · 1 bath,10237955,,Grandview-Woodland,49.27384,-123.06744,Entire home/apt,85,3,130,2023-12-04,2.13,2,223,32,23-156737
30051172,Home in Vancouver · ★4.92 · 3 bedrooms · 4 beds · 1 bath,66389287,,Kensington-Cedar Cottage,49.24002,-123.07362,Entire home/apt,218,3,119,2023-10-06,1.95,1,169,27,23-156778
30069730,Condo in Vancouver · ★4.90 · 1 bedroom · 1 bed · 1 bath,112082919,,Downtown,49.27815,-123.10628,Entire home/apt,150,2,147,2023-11-19,4.79,1,45,70,23-157403
30112138,Guest suite in Vancouver · ★4.79 · 1 bedroom · 1 bed · 1 bath,5726713,,Kensington-Cedar Cottage,49.25334,-123.08245,Entire home/apt,100,3,73,2023-10-21,1.2,1,164,17,23-231541
30133503,Guest suite in Vancouver · ★4.61 · 1 bedroom · 1 bed · 1 bath,168275447,,Hastings-Sunrise,49.26576,-123.05503,Entire home/apt,75,1,108,2023-10-22,1.76,1,154,21,23-156779
30180834,Home in Vancouver · ★4.96 · 1 bedroom · 1 bed · 1 private bath,226726082,,Dunbar Southlands,49.25084,-123.18862,Private room,91,1,28,2023-12-03,5.6,1,56,28,23-248731
30204180,Home in Vancouver · ★4.90 · 5 bedrooms · 6 beds · 3 baths,223701946,,Renfrew-Collingwood,49.23414,-123.04269,Entire home/apt,406,4,119,2023-11-25,1.95,1,137,24,23-156759
30322369,Rental unit in Vancouver · ★4.96 · Studio · 1 bed · 1 bath,227710081,,Kitsilano,49.26574,-123.16033,Entire home/apt,159,5,113,2023-11-21,1.88,1,230,28,23-156789
30345097,Condo in Vancouver · ★4.86 · 1 bedroom · 3 beds · 1 bath,4343819,,Downtown,49.27547,-123.12861,Entire home/apt,176,2,177,2023-11-27,2.94,1,191,46,23-158062
30346694,Guest suite in Vancouver · ★4.83 · 1 bedroom · 1 bed · 1 bath,227861011,,Grandview-Woodland,49.27099,-123.05703,Entire home/apt,175,1,101,2023-10-22,1.65,1,160,27,23-157063
30346862,Condo in Vancouver · ★4.85 · 2 bedrooms · 3 beds · 2 baths,73852763,,Downtown,49.27539,-123.13316,Entire home/apt,314,3,150,2023-11-24,2.56,4,316,16,23-156767
30373419,Home in Vancouver · ★4.84 · 7 bedrooms · 7 beds · 6 baths,9838373,,Sunset,49.23157,-123.09974,Entire home/apt,594,3,38,2023-09-01,0.69,2,93,11,24-157646
30502873,Home in Vancouver · ★4.91 · 5 bedrooms · 5 beds · 4 baths,204341526,,Killarney,49.22767,-123.03541,Entire home/apt,384,3,123,2023-12-03,2.04,1,153,22,23-156782
30914254,Rental unit in Vancouver · ★4.77 · Studio · 1 bed · 1 bath,55694773,,Downtown Eastside,49.28159,-123.10816,Entire home/apt,186,3,78,2023-11-25,1.29,1,232,18,23-156788
31101733,Guest suite in Vancouver · ★4.82 · 1 bedroom · 2 beds · 1 bath,232405771,,Dunbar Southlands,49.24557,-123.19187,Entire home/apt,102,1,109,2023-12-11,6.24,1,315,73,23-157275
31242596,Home in Vancouver · ★4.71 · 3 bedrooms · 6 beds · 2 baths,180017812,,Arbutus Ridge,49.24731,-123.16555,Entire home/apt,239,30,58,2023-08-29,0.96,8,323,1,19-163915
31388423,Condo in Vancouver · ★4.82 · 1 bedroom · 2 beds · 1 bath,29935262,,Mount Pleasant,49.26017,-123.09725,Entire home/apt,123,4,68,2023-09-28,1.15,1,44,28,20-161502
31419801,Home in Vancouver · ★4.81 · 1 bedroom · 1 bed · 1 private bath,7308133,,Arbutus Ridge,49.24687,-123.16086,Private room,67,2,183,2023-11-29,3.06,2,140,50,22-156407
31444609,Serviced apartment in Vancouver · ★4.76 · Studio · 1 bed · 1 bath,2502595,,Downtown,49.27807,-123.12233,Entire home/apt,240,30,45,2023-09-16,0.87,41,341,5,Exempt
31444945,Serviced apartment in Vancouver · ★4.63 · Studio · 1 bed · 1 bath,2502595,,Downtown,49.27807,-123.12233,Entire home/apt,290,1,188,2023-09-24,3.4,41,354,27,Exempt
31444953,Serviced apartment in Vancouver · ★4.72 · 1 bedroom · 2 beds · 1 bath,2502595,,Downtown,49.278072357177734,-123.12232971191406,Entire home/apt,260,30,36,2022-07-14,0.61,41,365,0,Exempt
31445122,Serviced apartment in Vancouver · ★4.63 · 1 bedroom · 1 bed · 1 bath,2502595,,Downtown,49.27807,-123.12233,Entire home/apt,313,1,76,2023-10-05,1.35,41,356,8,Exempt
31758873,Rental unit in Vancouver · ★4.81 · 1 bedroom · 1 bed · 1 bath,1135259,,Kitsilano,49.27286,-123.1511,Entire home/apt,293,30,122,2023-10-05,2.1,3,245,29,21-157600
31806238,Condo in Vancouver · ★4.93 · 2 bedrooms · 2 beds · 2 baths,15284529,,West End,49.28614,-123.1268,Entire home/apt,259,1,44,2023-11-26,0.76,1,110,10,19-170578
31854395,Guest suite in Vancouver · ★4.86 · 2 bedrooms · 2 beds · 1 bath,36301120,,Dunbar Southlands,49.23641,-123.19358,Entire home/apt,266,2,36,2023-09-09,0.62,1,164,7,23-156780
31909553,Condo in Vancouver · ★4.82 · 1 bedroom · 1 bed · 1 bath,239214970,,Downtown,49.27772,-123.11118,Entire home/apt,106,3,68,2023-11-27,1.17,1,54,52,19-197575
31929412,Rental unit in Vancouver · ★4.81 · 3 bedrooms · 5 beds · 2 baths,156941933,,Downtown,49.28036,-123.10741,Entire home/apt,160,30,138,2023-11-18,2.38,1,253,2,21-157547
31941008,Home in Vancouver · ★4.63 · 3 bedrooms · 6 beds · 2 baths,241574903,,Riley Park,49.25466,-123.09249,Entire home/apt,82,5,64,2023-12-03,1.09,1,130,38,23-163261
32013288,Home in Vancouver · ★4.91 · 8 bedrooms · 10 beds · 6 baths,236592009,,Oakridge,49.22389,-123.13323,Entire home/apt,1359,2,91,2023-11-23,1.61,9,354,33,23-163299
32043949,Home in Vancouver · ★4.87 · 1 bedroom · 1 bed · 1 private bath,1413457,,Arbutus Ridge,49.24123,-123.15481,Private room,62,3,153,2023-11-06,2.63,2,61,47,Licence # 19-190093
32089495,Home in Vancouver · ★4.64 · 1 bedroom · 1 bed · 2 shared baths,321947,,Grandview-Woodland,49.26755,-123.06032,Private room,100,1,45,2023-10-24,0.77,3,168,12,19-191393
32115125,Guest suite in Vancouver · ★4.86 · 1 bedroom · 1 bed · 1 bath,111858301,,Riley Park,49.24897,-123.09944,Entire home/apt,81,1,139,2023-12-03,3.38,3,310,48,23-156634
32162289,Rental unit in Vancouver · ★4.85 · 2 bedrooms · 3 beds · 1 bath,241277666,,Fairview,49.26523,-123.12232,Entire home/apt,202,3,148,2023-12-01,2.52,1,129,30,23-156814
32420319,Guest suite in Vancouver · ★4.88 · 1 bedroom · 2 beds · 1 bath,44860813,,Dunbar Southlands,49.23933,-123.19086,Entire home/apt,185,5,52,2023-08-28,0.92,1,63,4,23-156775
32550553,Rental unit in Vancouver · ★4.88 · 2 bedrooms · 3 beds · 1 bath,126359564,,Fairview,49.26737,-123.14052,Entire home/apt,140,30,49,2023-08-28,0.85,4,365,3,22-101578
32587632,Rental unit in Vancouver · ★4.65 · 1 bedroom · 1 bed · 1 bath,24635844,,Hastings-Sunrise,49.28026,-123.02393,Entire home/apt,68,20,46,2023-11-26,0.79,1,35,10,22-156650
32609766,Guest suite in Vancouver · ★4.97 · 1 bedroom · 2 beds · 1 bath,64681793,,Hastings-Sunrise,49.29295,-123.04857,Entire home/apt,91,2,92,2023-12-05,5.43,1,88,72,23-157396
32611986,Condo in Vancouver · ★4.66 · 2 bedrooms · 2 beds · 1 bath,41498749,,Downtown Eastside,49.2809,-123.10524,Entire home/apt,105,30,58,2023-11-26,0.99,2,275,4,19-199553
32640895,Home in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 private bath,205375796,,Shaughnessy,49.23506,-123.14177,Private room,128,1,18,2023-07-30,0.67,3,135,9,23-156661
32646786,Guest suite in Vancouver · ★4.87 · 1 bedroom · 1 bed · 1 bath,924826,,Kitsilano,49.27173,-123.16328,Entire home/apt,122,1,306,2023-11-27,5.3,1,67,73,23-156762
32750167,Guest suite in Vancouver · ★4.92 · 3 bedrooms · 3 beds · 2 baths,99161830,,Hastings-Sunrise,49.2834,-123.0552,Entire home/apt,213,2,97,2023-10-04,1.72,1,131,30,23-156854
32819750,Condo in Vancouver · ★4.63 · 3 bedrooms · 3 beds · 2 baths,95217850,,Downtown,49.27455,-123.13215,Entire home/apt,500,3,65,2023-10-23,1.14,42,356,13,23-156844
32872579,Home in Vancouver · ★4.92 · 2 bedrooms · 2 beds · 2 baths,247315335,,Kitsilano,49.26797,-123.17143,Entire home/apt,452,2,87,2023-11-25,1.5,1,236,35,22-175653
32898892,Home in Vancouver · ★4.97 · 1 bedroom · 1 bed · 1 private bath,210222551,,Riley Park,49.234901428222656,-123.1131591796875,Private room,90,7,29,2023-12-09,0.51,5,145,11,23-156650
32944486,Guest suite in Vancouver · ★4.65 · 1 bedroom · 1 bed · 1 bath,125268310,,Kerrisdale,49.21505,-123.15128,Entire home/apt,110,2,80,2023-10-09,1.49,1,161,19,22-156826
32962975,Home in Vancouver · ★4.70 · 3 bedrooms · 3 beds · 1 shared bath,248075656,,Renfrew-Collingwood,49.24424,-123.05248,Private room,499,1,106,2022-08-28,1.83,1,103,0,#19-198877
32982427,Home in Vancouver · ★4.63 · 2 bedrooms · 2 beds · 1 bath,248226743,,South Cambie,49.24745,-123.12041,Entire home/apt,119,30,81,2023-09-25,1.43,1,177,16,21-157635
33022369,Home in Vancouver · ★4.95 · 2 bedrooms · 2 beds · 1.5 baths,246891053,,Riley Park,49.25533,-123.10414,Entire home/apt,249,1,177,2023-11-26,3.08,2,91,49,23-156851
33041847,Guest suite in Vancouver · ★4.89 · 1 bedroom · 2 beds · 1 bath,13892350,,Grandview-Woodland,49.27402,-123.05813,Entire home/apt,101,2,193,2023-12-08,3.38,2,40,51,23-156852
33097298,Home in Vancouver · ★4.41 · 1 bedroom · 1 bed · 1 shared bath,236411620,,Marpole,49.21107,-123.13433,Private room,52,1,92,2023-11-28,1.64,1,64,43,23-156811
33097585,Condo in Vancouver · ★4.93 · 3 bedrooms · 3 beds · 2 baths,249110427,,Downtown Eastside,49.28112,-123.10733,Entire home/apt,143,28,29,2023-08-14,0.5,1,326,4,19-200404
33098749,Guest suite in Vancouver · ★4.97 · 1 bedroom · 1 bed · 1 bath,1880385,,Arbutus Ridge,49.25644,-123.16395,Entire home/apt,115,4,143,2023-12-09,2.5,1,153,30,23-156853
33166483,Condo in Vancouver · ★4.80 · 2 bedrooms · 3 beds · 2 baths,249718766,,Downtown,49.27583,-123.13308,Entire home/apt,287,2,205,2023-11-21,3.63,1,71,37,24-158168
33230188,Home in Vancouver · ★4.90 · 1 bedroom · 1 bed · 2 shared baths,250216111,,Sunset,49.22962,-123.08003,Private room,65,6,81,2023-10-20,1.43,2,45,10,23-156860
33299354,Condo in Vancouver · ★4.80 · 1 bedroom · 1 bed · 1 bath,166303221,,Downtown Eastside,49.28102,-123.10638,Entire home/apt,104,2,232,2023-12-11,4.06,1,168,67,23-157110
33450536,Guest suite in Vancouver · ★4.72 · 3 bedrooms · 3 beds · 1 bath,212146549,,Killarney,49.22917,-123.02698,Entire home/apt,131,10,47,2023-10-31,0.84,2,344,5,23-156689
33451717,Home in Vancouver · ★4.93 · 2 bedrooms · 2 beds · 1 bath,8597134,,Hastings-Sunrise,49.28123,-123.04761,Entire home/apt,300,4,30,2023-09-30,0.56,1,101,7,23-156865
33531235,Guest suite in Vancouver · ★4.77 · 1 bedroom · 1 bed · 1 bath,166475282,,Downtown Eastside,49.27821,-123.07952,Entire home/apt,66,2,263,2023-12-03,4.62,1,34,80,#22-157033
33551463,Home in Vancouver · ★4.82 · 1 bedroom · 1 bed · 2 shared baths,250216111,,Sunset,49.22962,-123.0798,Private room,65,6,67,2023-02-19,1.2,2,106,1,23-156860
33661603,Home in Vancouver · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,253378911,,Hastings-Sunrise,49.26391,-123.03543,Private room,45,1,102,2023-12-10,1.81,1,226,2,23-162806
33687129,Guest suite in Vancouver · ★4.93 · 3 bedrooms · 3 beds · 1 bath,57797398,,Mount Pleasant,49.25987,-123.10713,Entire home/apt,204,28,58,2023-08-20,1.02,1,172,2,23-114539
33781323,Rental unit in Vancouver · ★4.87 · 1 bedroom · 1 bed · 1 bath,48349926,,Downtown,49.27939,-123.12067,Entire home/apt,200,30,39,2023-08-31,0.73,1,40,5,19-266330
33885009,Guest suite in Vancouver · ★4.68 · 2 bedrooms · 2 beds · 1 bath,255896919,,Renfrew-Collingwood,49.23677,-123.05548,Entire home/apt,92,1,157,2023-11-28,2.78,1,164,55,23163278
33974848,Villa in Vancouver · ★4.93 · 1 bedroom · 1 bed · 1.5 baths,189726827,,Dunbar Southlands,49.25355,-123.18299,Private room,119,1,94,2023-09-11,1.68,3,90,16,22-157153
34019239,Guest suite in Vancouver · ★4.87 · 2 bedrooms · 3 beds · 1 bath,20777865,,Kensington-Cedar Cottage,49.25414,-123.07883,Entire home/apt,127,1,191,2023-11-16,3.39,3,169,49,23-156878
34091763,Home in Vancouver · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,257431562,,Killarney,49.22895,-123.04251,Private room,59,2,81,2023-11-30,1.45,2,167,33,23-156789
34126347,Guest suite in Vancouver · ★4.87 · 1 bedroom · 1 bed · 1 bath,257679453,,Dunbar Southlands,49.22984,-123.18895,Entire home/apt,83,1,327,2023-12-04,5.8,1,154,104,22-170149
34127668,Guest suite in Vancouver · ★4.98 · 1 bedroom · 1 bed · 1 bath,100126387,,Sunset,49.2276,-123.08981,Entire home/apt,120,2,125,2023-11-27,2.25,1,178,40,2023=23-157451 2024=24-158159
34203078,Condo in Vancouver · ★4.76 · 1 bedroom · 3 beds · 1 bath,258206915,,Downtown,49.28618,-123.12312,Entire home/apt,153,2,344,2023-11-27,6.12,1,58,91,22-156706
34209584,Home in Vancouver · ★4.65 · Studio · 2 beds · 1 bath,253337612,,Renfrew-Collingwood,49.25821,-123.04656,Entire home/apt,60,1,233,2023-11-19,4.19,1,81,58,23-162806
34235015,Guest suite in Vancouver · ★4.92 · 1 bedroom · 1 bed · 1 bath,258474078,,Riley Park,49.24049,-123.09713,Entire home/apt,103,2,38,2022-05-29,0.69,1,43,0,22-156684
34258439,Guest suite in Vancouver · ★4.89 · 2 bedrooms · 4 beds · 1 bath,31240662,,Riley Park,49.24388,-123.09462,Entire home/apt,129,3,210,2023-11-13,3.77,1,137,60,23-156877
34278849,Guest suite in Vancouver · ★4.96 · 3 bedrooms · 3 beds · 2 baths,62943934,,Renfrew-Collingwood,49.23842,-123.03808,Entire home/apt,170,2,102,2023-11-05,1.85,1,117,32,23-157946
34312548,Home in Vancouver · ★4.62 · 1 bedroom · 1 bed · 1 bath,47136309,,Hastings-Sunrise,49.26318,-123.0336,Entire home/apt,60,1,148,2023-11-05,2.66,1,79,28,23-661862
34314864,Home in Vancouver · ★4.57 · 1 bedroom · 1 bed · 2 shared baths,321947,,Grandview-Woodland,49.26665,-123.06027,Private room,100,1,28,2023-10-17,0.5,3,168,12,19-191393
34429378,Rental unit in Vancouver · ★4.88 · 1 bedroom · 2 beds · 1 bath,141203035,,Downtown Eastside,49.28134,-123.08342,Entire home/apt,116,2,236,2023-12-06,4.25,1,150,69,24-158103
34502547,Rental unit in Vancouver · ★4.53 · 1 bedroom · 2 beds · 1 bath,67446139,,Downtown,49.27827,-123.12106,Entire home/apt,109,30,180,2023-06-19,3.21,1,49,3,19-207762
34516436,Villa in Vancouver · ★4.84 · 1 bedroom · 2 beds · 1 private bath,182110861,,Dunbar Southlands,49.23859,-123.19518,Private room,108,1,32,2023-11-25,0.6,2,365,12,23-156837
34538696,Guest suite in Vancouver · ★4.72 · 2 bedrooms · 2 beds · 2 baths,1887496,,West Point Grey,49.2584,-123.21416,Entire home/apt,300,3,43,2023-07-29,0.77,2,126,7,22-156198
34629428,Home in Vancouver · ★4.85 · 3 bedrooms · 3 beds · 3.5 baths,261260061,,Killarney,49.22159,-123.04221,Entire home/apt,198,1,110,2023-10-28,1.99,1,169,41,23-157188
34655839,Home in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 private bath,1536721,,Riley Park,49.24921,-123.10359,Private room,100,2,47,2023-12-04,0.89,1,109,25,23-207937
34720427,Home in Vancouver · ★4.33 · 1 bedroom · 1 bed · 1 bath,259308579,,Hastings-Sunrise,49.28138,-123.05458,Entire home/apt,92,2,114,2023-11-19,2.08,1,70,47,23-157901
34847091,Guest suite in Vancouver · ★4.89 · 1 bedroom · 1 bed · 1 bath,262715131,,Renfrew-Collingwood,49.24616,-123.04223,Entire home/apt,90,30,57,2023-12-01,1.05,1,130,6,Not Required for 30+ days booking
34903179,Home in Vancouver · ★4.95 · 3 bedrooms · 3 beds · 2 baths,168217258,,West End,49.28839,-123.13291,Entire home/apt,500,2,40,2023-11-23,3.67,2,145,40,22-307618
34937868,Condo in Vancouver · ★4.85 · 1 bedroom · 2 beds · 1 bath,263264899,,West End,49.27866,-123.13646,Entire home/apt,116,3,116,2023-11-26,2.1,2,298,23,23-156909
34941557,Home in Vancouver · ★4.67 · 2 bedrooms · 3 beds · 1.5 baths,189726827,,Dunbar Southlands,49.25359,-123.18147,Entire home/apt,109,1,101,2023-11-14,1.84,3,80,23,22-157153
34987211,Home in Vancouver · ★4.21 · 1 bedroom · 1 bed · 1 shared bath,156460473,,Oakridge,49.22436,-123.11836,Private room,39,7,33,2020-07-16,0.59,4,38,0,
